,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_address,location_city,location_state,location_type,location_zip,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
1053,ADDRESS,DOB,Department of Buildings,5003730028,STATEN ISLAND,,,STATEN ISLAND,2020-03-19T09:36:53.000,01 STATEN ISLAND,Investigations and Discipline (IAD),2020-03-19T09:36:53.000,,,Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,,,1891 VICTORY BOULEVARD,10314,,,,40.612774033390785,"{'type': 'Point', 'coordinates': [-74.1269073403295, 40.612774033390785]}",,,,,,-74.1269073403295,UNKNOWN,STATEN ISLAND,Unspecified,2020-03-19T00:00:00.000,,,Closed,VICTORY BOULEVARD,,,45862629,,949015,162552
1054,INTERSECTION,DOT,Department of Transportation,,BRONX,,,BRONX,2020-03-19T09:37:00.000,12 BRONX,Street Light Condition,2020-03-19T09:37:00.000,,,Fixture/Luminaire Door Open,,,,10466,BULLARD AVENUE,NEREID AVENUE,,40.90013478648561,"{'type': 'Point', 'coordinates': [-73.85862818040617, 40.90013478648561]}",,,,,,-73.85862818040617,UNKNOWN,BRONX,Unspecified,2020-03-18T22:05:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,45859108,,1023332,267253
1055,ADDRESS,DEP,Department of Environmental Protection,2024340065,BRONX,,,BRONX,,04 BRONX,Water System,2020-03-19T09:37:00.000,FINDLAY AVE,TELLER AVE,Leak (Use Comments) (WA2),,,320 EAST  167 STREET,10456,,,,40.831143059554044,"{'type': 'Point', 'coordinates': [-73.91314806238024, 40.831143059554044]}",,,,,,-73.91314806238024,PHONE,BRONX,Unspecified,,,,Open,EAST  167 STREET,,,45860175,,1008285,242097
1056,ADDRESS,HPD,Department of Housing Preservation and Development,2027620013,BRONX,,,BRONX,2020-03-19T22:20:26.000,02 BRONX,HEAT/HOT WATER,2020-03-19T09:37:03.000,,,APARTMENT ONLY,,,838 HUNTS POINT AVENUE,10474,,,,40.81746136627538,"{'type': 'Point', 'coordinates': [-73.88846506922121, 40.81746136627538]}",,,,RESIDENTIAL BUILDING,,-73.88846506922121,PHONE,BRONX,Unspecified,2020-03-19T22:20:26.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,HUNTS POINT AVENUE,,,45863085,,1015122,237120
1057,ADDRESS,DSNY,Department of Sanitation,3050260250,BROOKLYN,,,BROOKLYN,,09 BROOKLYN,Graffiti,2020-03-19T09:37:04.000,,,Graffiti,2020-04-18T09:37:04.000,N/A,2110 WESTBURY COURT,11225,,,,40.656709972800456,"{'type': 'Point', 'coordinates': [-73.96044847660536, 40.656709972800456]}",,,,Mixed Use,,-73.96044847660536,UNKNOWN,BROOKLYN,Unspecified,2020-03-19T09:37:04.000,The graffiti on this property has been scheduled to be removed by the City.,,Open,WESTBURY COURT,,,45859077,,995224,178536
1058,ADDRESS,DOT,Department of Transportation,2038230005,BRONX,,,BRONX,2020-03-20T08:00:00.000,09 BRONX,Street Condition,2020-03-19T09:37:10.000,CASTLE HILL AVENUE,GLEBE AVENUE,Pothole,,,2210 WESTCHESTER AVENUE,10462,,,,40.834241701858446,"{'type': 'Point', 'coordinates': [-73.8512154919807, 40.834241701858446]}",,,,,,-73.8512154919807,UNKNOWN,BRONX,Unspecified,2020-03-20T08:00:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,WESTCHESTER AVENUE,,,45883927,,1025422,243249
1059,,NYPD,New York City Police Department,3050440077,BROOKLYN,,,BROOKLYN,2020-03-19T11:40:41.000,09 BROOKLYN,Blocked Driveway,2020-03-19T09:37:13.000,ROGERS AVENUE,NOSTRAND AVENUE,No Access,,,235 HAWTHORNE STREET,11225,ROGERS AVENUE,NOSTRAND AVENUE,HAWTHORNE STREET,40.657722456718034,"{'type': 'Point', 'coordinates': [-73.95231327168904, 40.657722456718034]}",,,,Street/Sidewalk,,-73.95231327168904,PHONE,BROOKLYN,Unspecified,2020-03-19T15:40:44.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,HAWTHORNE STREET,,,45857422,,997481,178906
1060,ADDRESS,DOB,Department of Buildings,5003730028,STATEN ISLAND,,,STATEN ISLAND,2020-03-19T09:37:17.000,01 STATEN ISLAND,Plumbing,2020-03-19T09:37:17.000,,,Gas Hook-Up/Piping - Illegal Or Defective,,,1891 VICTORY BOULEVARD,10314,,,,40.612774033390785,"{'type': 'Point', 'coordinates': [-74.1269073403295, 40.612774033390785]}",,,,,,-74.1269073403295,UNKNOWN,STATEN ISLAND,Unspecified,2020-03-19T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,Closed,VICTORY BOULEVARD,,,45860185,,949015,162552
1061,ADDRESS,DOB,Department of Buildings,3056120020,BROOKLYN,,,BROOKLYN,2020-03-21T00:00:00.000,12 BROOKLYN,General Construction/Plumbing,2020-03-19T09:37:19.000,,,Site Conditions Endangering Workers,,,1442 44 STREET,11219,,,,40.635888501084324,"{'type': 'Point', 'coordinates': [-73.98601320368448, 40.635888501084324]}",,,,,,-73.98601320368448,UNKNOWN,BROOKLYN,Unspecified,2020-03-21T00:00:00.000,,,Closed,44 STREET,,,45860995,,988132,170948
1062,ADDRESS,HPD,Department of Housing Preservation and Development,1021730015,MANHATTAN,,,NEW YORK,2020-03-21T17:50:34.000,12 MANHATTAN,UNSANITARY CONDITION,2020-03-19T09:37:25.000,,,MOLD,,,1 SICKLES STREET,10040,,,,40.860276743750255,"{'type': 'Point', 'coordinates': [-73.92699578722419, 40.860276743750255]}",,,,RESIDENTIAL BUILDING,,-73.92699578722419,ONLINE,MANHATTAN,Unspecified,2020-03-21T17:50:34.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,SICKLES STREET,,,45861634,,1004444,252708
1063,ADDRESS,HPD,Department of Housing Preservation and Development,1021730015,MANHATTAN,,,NEW YORK,,12 MANHATTAN,WATER LEAK,2020-03-19T09:37:25.000,,,SLOW LEAK,,,1 SICKLES STREET,10040,,,,40.860276743750255,"{'type': 'Point', 'coordinates': [-73.92699578722419, 40.860276743750255]}",,,,RESIDENTIAL BUILDING,,-73.92699578722419,ONLINE,MANHATTAN,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,SICKLES STREET,,,45862465,,1004444,252708
1064,ADDRESS,DSNY,Department of Sanitation,3050450006,BROOKLYN,,,BROOKLYN,,09 BROOKLYN,Graffiti,2020-03-19T09:37:52.000,,,Graffiti,2020-04-18T09:37:52.000,N/A,671 FLATBUSH AVENUE,11225,,,,40.65688828152836,"{'type': 'Point', 'coordinates': [-73.96015283290863, 40.65688828152836]}",,,,Mixed Use,,-73.96015283290863,UNKNOWN,BROOKLYN,Unspecified,2020-03-19T09:37:52.000,The graffiti on this property has been scheduled to be removed by the City.,,Open,FLATBUSH AVENUE,,,45860631,,995306,178601
1065,INTERSECTION,DOT,Department of Transportation,,BRONX,,,BRONX,2020-03-19T09:38:00.000,12 BRONX,Street Light Condition,2020-03-19T09:38:00.000,,,Street Light Out,,,,10466,GUNTHER AVENUE,PITMAN AVENUE,,40.89552432424741,"{'type': 'Point', 'coordinates': [-73.85039831133037, 40.89552432424741]}",,,,,,-73.85039831133037,UNKNOWN,BRONX,Unspecified,2020-03-18T22:30:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,45861057,,1025610,265577
1066,INTERSECTION,DOT,Department of Transportation,,BRONX,,,BRONX,2020-03-19T09:38:00.000,12 BRONX,Street Light Condition,2020-03-19T09:38:00.000,,,Street Light Out,,,,10466,BUSSING AVENUE,DIGNEY AVENUE,,40.893404093843806,"{'type': 'Point', 'coordinates': [-73.85149178511355, 40.893404093843806]}",,,,,,-73.85149178511355,UNKNOWN,BRONX,Unspecified,2020-03-18T23:05:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,45861864,,1025309,264804
1067,ADDRESS,DHS,Department of Homeless Services,4012950015,QUEENS,,,Woodside,2020-03-19T09:40:23.000,02 QUEENS,Homeless Person Assistance,2020-03-19T09:38:01.000,63 STREET,64 STREET,,,,63-04 ROOSEVELT AVENUE,11377,63 STREET,64 STREET,ROOSEVELT AVENUE,40.74584060267992,"{'type': 'Point', 'coordinates': [-73.90090949134107, 40.74584060267992]}",,,,N/A,,-73.90090949134107,MOBILE,QUEENS,Unspecified,2020-03-19T09:40:23.000,"Due to technical issues or other circumstances, the Department of Homeless Services has determined that this request should now be administratively closed.",,Closed,ROOSEVELT AVENUE,,,45858742,,1011707,211022
1068,,TLC,Taxi and Limousine Commission,2041170001,BRONX,,,BRONX,,11 BRONX,Taxi Complaint,2020-03-19T09:38:02.000,PIERCE AVENUE,VAN NEST AVENUE,Driver Complaint - Passenger,,,1600 TENBROCK AVENUE,10461,PIERCE AVENUE,VAN NEST AVENUE,TENBROECK AVENUE,40.84852736360832,"{'type': 'Point', 'coordinates': [-73.84659311043116, 40.84852736360832]}",,,,,,-73.84659311043116,PHONE,BRONX,Unspecified,2020-03-23T17:04:09.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,TENBROCK AVENUE,,"1600 TENBROCK AVENUE, BRONX, NY, 10461",45857896,,1026692,248456
1069,,DCA,Department of Consumer Affairs,3027810036,BROOKLYN,,,BROOKLYN,2020-03-24T07:07:58.000,01 BROOKLYN,Consumer Complaint,2020-03-19T09:39:00.000,LEONARD STREET,MANHATTAN AVENUE,Retail Store,,,639 GRAND STREET,11211,LEONARD STREET,MANHATTAN AVENUE,GRAND STREET,40.71139396127368,"{'type': 'Point', 'coordinates': [-73.94659374071502, 40.71139396127368]}",,,,,,-73.94659374071502,PHONE,BROOKLYN,Unspecified,2020-03-24T11:08:02.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,GRAND STREET,,,45861143,,999056,198461
1070,ADDRESS,DSNY,BCC - Queens East,4133130061,QUEENS,,,Jamaica,2020-03-19T12:00:00.000,13 QUEENS,Missed Collection (All Materials),2020-03-19T09:39:00.000,145 ROAD,145 DRIVE,1R Missed Recycling-All Materials,,DSNY Garage,145-37 GUY R BREWER BOULEVARD,11434,,,,40.66497493279231,"{'type': 'Point', 'coordinates': [-73.76924312005191, 40.66497493279231]}",,,,Sidewalk,,-73.76924312005191,PHONE,QUEENS,Unspecified,2020-03-19T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,GUY R BREWER BOULEVARD,,,45859343,,1048268,181629
1071,ADDRESS,DHS,Department of Homeless Services,,QUEENS,,,Woodside,2020-03-19T09:40:47.000,02 QUEENS,Homeless Person Assistance,2020-03-19T09:39:46.000,69 STREET,70 STREET,,,,69-44 48 AVENUE,11377,69 STREET,70 STREET,48 AVENUE,40.73832852984976,"{'type': 'Point', 'coordinates': [-73.89506762912453, 40.73832852984976]}",,,,N/A,,-73.89506762912453,MOBILE,QUEENS,Unspecified,2020-03-19T09:40:41.000,"Due to technical issues or other circumstances, the Department of Homeless Services has determined that this request should now be administratively closed.",,Closed,48 AVENUE,,,45859566,,1013329,208287
1072,ADDRESS,HPD,Department of Housing Preservation and Development,3016240025,BROOKLYN,,,BROOKLYN,2020-03-21T11:19:32.000,03 BROOKLYN,HEAT/HOT WATER,2020-03-19T09:40:07.000,,,ENTIRE BUILDING,,,558 LEXINGTON AVENUE,11221,,,,40.68915429927395,"{'type': 'Point', 'coordinates': [-73.93800435101859, 40.68915429927395]}",,,,RESIDENTIAL BUILDING,,-73.93800435101859,ONLINE,BROOKLYN,Unspecified,2020-03-21T11:19:32.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,LEXINGTON AVENUE,,,45860674,,1001443,190360
1073,ADDRESS,DSNY,Department of Sanitation,3050370010,BROOKLYN,,,BROOKLYN,,09 BROOKLYN,Graffiti,2020-03-19T09:40:07.000,,,Graffiti,2020-04-18T09:40:07.000,N/A,599 FLATBUSH AVENUE,11225,,,,40.658724661277006,"{'type': 'Point', 'coordinates': [-73.96050494964487, 40.658724661277006]}",,,,Mixed Use,,-73.96050494964487,UNKNOWN,BROOKLYN,Unspecified,2020-03-19T09:40:07.000,The graffiti on this property has been scheduled to be removed by the City.,,Open,FLATBUSH AVENUE,,,45862084,,995208,179270
1074,ADDRESS,DOT,Department of Transportation,2039640056,BRONX,,,BRONX,2020-03-20T09:25:00.000,10 BRONX,Street Condition,2020-03-19T09:40:12.000,GLEBE AVENUE,WATERBURY AVENUE,Pothole,,,2255 WESTCHESTER AVENUE,10462,,,,40.834390904592155,"{'type': 'Point', 'coordinates': [-73.84986000506058, 40.834390904592155]}",,,,,,-73.84986000506058,UNKNOWN,BRONX,Unspecified,2020-03-20T09:25:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,WESTCHESTER AVENUE,,,45884712,,1025797,243304
1075,ADDRESS,DOB,Department of Buildings,1013360015,MANHATTAN,,,NEW YORK,2020-03-19T09:40:21.000,06 MANHATTAN,General Construction/Plumbing,2020-03-19T09:40:21.000,,,Building Permit - None,,,333 EAST   43 STREET,10017,,,,40.74992242472087,"{'type': 'Point', 'coordinates': [-73.9703435757232, 40.74992242472087]}",,,,,,-73.9703435757232,UNKNOWN,MANHATTAN,Unspecified,2020-03-19T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,EAST   43 STREET,,,45857401,,992467,212495
1076,,DCA,Department of Consumer Affairs,2032860076,BRONX,,,BRONX,,07 BRONX,Consumer Complaint,2020-03-19T09:40:46.000,BAINBRIDGE AVENUE,MARION AVENUE,Other,,,337 EAST FORDHAM ROAD,10458,BAINBRIDGE AVENUE,MARION AVENUE,EAST FORDHAM ROAD,40.861900067815796,"{'type': 'Point', 'coordinates': [-73.8933000290788, 40.861900067815796]}",,,,,,-73.8933000290788,PHONE,BRONX,Unspecified,2020-03-24T15:09:18.000,The Department of Consumer Affairs has already mailed you a complaint form. In order for DCA to be a,,In Progress,EAST FORDHAM ROAD,,,45859796,,1013764,253309
1077,ADDRESS,DSNY,BCC - Bronx,2026660114,BRONX,,,BRONX,2020-03-21T12:00:00.000,01 BRONX,Missed Collection (All Materials),2020-03-19T09:41:00.000,EAST 158 STREET,EAST 160 STREET,1RG Missed Recycling Paper,,DSNY Garage,808 TINTON AVENUE,10456,,,,40.819553437256836,"{'type': 'Point', 'coordinates': [-73.90440543867922, 40.819553437256836]}",,,,Sidewalk,,-73.90440543867922,ONLINE,BRONX,Unspecified,2020-03-21T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,TINTON AVENUE,,,45859350,,1010709,237877
1078,ADDRESS,DSNY,Queens East 10,4116280027,QUEENS,,,South Ozone Park,2020-03-19T12:00:00.000,10 QUEENS,Missed Collection (All Materials),2020-03-19T09:41:00.000,111 AVENUE,HAWTREE CREEK ROAD,1 Missed Collection,,N/A,111-42 124 STREET,11420,,,,40.680782087798626,"{'type': 'Point', 'coordinates': [-73.81647354298833, 40.680782087798626]}",,,,Sidewalk,,-73.81647354298833,ONLINE,QUEENS,Unspecified,2020-03-19T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,124 STREET,,,45857609,,1035153,187357
1079,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,2020-03-19T10:30:00.000,Unspecified MANHATTAN,Traffic Signal Condition,2020-03-19T09:41:00.000,,,Controller,,N/A,,,QNS MDTWN TNNL APP,36 ST E,,,,,,,,,,UNKNOWN,MANHATTAN,Unspecified,2020-03-19T10:30:00.000,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",,Closed,,,,45860264,,,
1080,INTERSECTION,DOT,Department of Transportation,,BRONX,,,BRONX,2020-03-20T10:27:00.000,10 BRONX,Street Condition,2020-03-19T09:41:16.000,,,Pothole,,,,10461,ST PETERS AVENUE,WESTCHESTER AVENUE,,40.838536665720575,"{'type': 'Point', 'coordinates': [-73.84458148434409, 40.838536665720575]}",,,,,,-73.84458148434409,UNKNOWN,BRONX,Unspecified,2020-03-20T10:27:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,,,,45880719,,1027255,244817
1081,,DCA,Department of Consumer Affairs,3021400021,BROOKLYN,,,BROOKLYN,2020-03-23T07:08:46.000,01 BROOKLYN,Consumer Complaint,2020-03-19T09:41:16.000,ROEBLING STREET,HAVEMEYER STREET,Retail Store,,,260 BROADWAY,11211,ROEBLING STREET,HAVEMEYER STREET,BROADWAY,40.708714539836784,"{'type': 'Point', 'coordinates': [-73.95863579982841, 40.708714539836784]}",,,,,,-73.95863579982841,PHONE,BROOKLYN,Unspecified,2020-03-23T11:08:50.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,BROADWAY,,,45861149,,995718,197483
1082,,DCA,Department of Consumer Affairs,3013090130,BROOKLYN,,,BROOKLYN,,09 BROOKLYN,Consumer Complaint,2020-03-19T09:41:40.000,CLOVE ROAD,NEW YORK AVENUE,Car Rental,,,387 EMPIRE BOULEVARD,11225,CLOVE ROAD,NEW YORK AVENUE,EMPIRE BOULEVARD,40.664023148888255,"{'type': 'Point', 'coordinates': [-73.94922330895766, 40.664023148888255]}",,,,,,-73.94922330895766,PHONE,BROOKLYN,Unspecified,2020-03-23T11:08:51.000,The Department of Consumer Affairs has already mailed you a complaint form. In order for DCA to be a,,In Progress,EMPIRE BOULEVARD,,,45861312,,998337,181202
1083,,DCA,Department of Consumer Affairs,2028290045,BRONX,,,BRONX,2020-03-23T07:08:48.000,05 BRONX,Consumer Complaint,2020-03-19T09:41:55.000,WALTON AVENUE,MORRIS AVENUE,Retail Store,,,74 EAST BURNSIDE AVENUE,10453,WALTON AVENUE,MORRIS AVENUE,EAST BURNSIDE AVENUE,40.8533064973731,"{'type': 'Point', 'coordinates': [-73.90603056468152, 40.8533064973731]}",,,,,,-73.90603056468152,PHONE,BRONX,Unspecified,2020-03-23T11:08:51.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,EAST BURNSIDE AVENUE,,,45862736,,1010246,250174
1084,,TLC,Taxi and Limousine Commission,3048560012,BROOKLYN,,,BROOKLYN,,17 BROOKLYN,For Hire Vehicle Complaint,2020-03-19T09:42:23.000,EAST   35 STREET,BROOKLYN AVENUE,Driver Complaint - Passenger,,,440 LENNOX ROAD,11203,EAST   35 STREET,BROOKLYN AVENUE,LENOX ROAD,40.65449932091931,"{'type': 'Point', 'coordinates': [-73.94449491093928, 40.65449932091931]}",,,,,,-73.94449491093928,PHONE,BROOKLYN,Unspecified,2020-03-23T17:04:43.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,LENNOX ROAD,,"440 LENNOX ROAD, BROOKLYN, NY, 11203",45858721,,999651,177733
1085,,DPR,Department of Parks and Recreation,4036840085,QUEENS,,,RIDGEWOOD,2020-03-24T13:32:21.000,05 QUEENS,Damaged Tree,2020-03-19T09:42:32.000,CENTRAL AVENUE,MYRTLE AVENUE,Tree Alive - in Poor Condition,,,71-25 69 STREET,11385,CENTRAL AVENUE,MYRTLE AVENUE,69 STREET,40.70328320613848,"{'type': 'Point', 'coordinates': [-73.88343008937795, 40.70328320613848]}",,,,Street,,-73.88343008937795,MOBILE,QUEENS,Unspecified,2020-03-24T17:32:26.000,The Department of Parks and Recreation performed the work necessary to correct the condition.,,Closed,69 STREET,,,45857300,,1016571,195523
